steps,calories_burned,sleep_hours,heart_rate_avg,cluster
14982,2166.26,9.4,92,2
14235,1551.65,8.2,145,0
16926,2899.86,2.9,164,3
5008,1808.4,11.6,137,0
19236,2938.76,3.1,115,3
19309,3617.0,4.1,84,2
4834,2775.94,10.7,161,0
5887,3399.07,6.2,79,1
28942,3670.46,9.4,173,0
5240,3353.56,8.2,108,1
8687,3916.06,11.8,130,0
4032,3249.3,10.9,136,0
13071,2444.96,2.6,136,3
20686,2369.43,0.4,86,2
26705,2172.06,2.2,166,3
14545,3530.56,11.3,60,2
13946,3661.62,0.6,85,1
6744,2936.49,4.1,159,3
23139,3523.37,2.5,113,2
23867,2709.05,10.3,168,0
7451,3860.78,0.4,68,1
15015,1912.84,6.4,130,0
20955,3816.36,7.1,161,0
15781,2932.97,10.4,102,0
13160,2132.55,4.5,161,3
7436,3671.99,6.5,132,0
1474,3791.98,9.8,142,0
25484,3663.88,10.1,176,0
373,1990.63,10.1,148,0
16484,1890.12,2.0,122,3
5801,3855.72,5.7,170,0
5491,2714.86,8.3,66,1
18709,3091.94,6.6,73,2
28679,3033.94,5.6,171,3
12297,3940.35,7.5,85,1
16984,3902.93,8.8,144,0
767,3388.14,2.2,67,1
4333,3734.52,10.6,160,0
24155,3102.91,9.3,159,0
23843,2965.54,7.4,170,0
9761,2200.68,0.1,100,1
27271,3464.53,6.9,99,2
17574,3051.45,10.7,165,0
20629,1943.9,8.7,80,2
21251,3472.27,7.4,138,0
10495,3236.28,7.8,104,1
28164,1756.94,5.9,176,3
9899,3892.74,9.3,151,0
856,3690.44,0.6,139,3
690,3280.33,2.5,73,1
15700,3611.7,2.9,102,3
15495,3061.89,3.1,161,3
8132,1839.09,2.8,152,3
27465,1919.97,3.3,153,3
28911,1653.19,9.4,151,0
22020,2664.94,9.6,167,0
11813,1500.36,3.2,150,3
10231,3775.78,11.1,136,0
6423,2778.96,3.3,99,1
9666,2213.28,9.2,60,1
2692,3426.45,1.1,76,1
24893,3724.19,4.1,105,2
7152,2461.82,7.6,133,0
7856,1984.98,1.9,91,1
15055,2280.01,10.6,65,2
19080,3462.89,4.9,97,2
25048,2058.35,1.2,163,3
22768,3096.57,10.1,153,0
2750,1883.07,1.9,64,1
14709,1714.03,3.2,172,3
8326,2002.93,1.9,128,3
13579,2377.57,1.2,177,3
18334,1764.92,6.7,93,2
27681,2328.09,5.0,143,3
8360,2354.07,11.6,139,0
2527,2992.06,7.3,96,1
28564,2307.26,1.6,150,3
895,2054.81,8.2,155,0
20300,3794.63,10.8,79,2
14186,2484.77,3.8,133,3
4250,3038.73,4.8,134,1
18345,3053.56,1.4,102,3
23644,2459.02,8.6,104,2
16153,2852.64,10.9,155,0
10879,2565.57,4.0,138,3
25819,3429.46,4.7,71,2
948,3675.75,7.4,164,0
2295,1572.2,1.3,83,1
941,3979.28,7.1,152,0
29276,2017.88,4.4,123,2
688,1700.85,9.7,76,1
28943,3945.85,5.7,146,3
29932,1726.11,0.4,155,3
13361,2021.99,5.6,136,3
7264,2425.61,11.1,86,1
5677,2528.87,4.0,85,1
6405,3799.57,2.3,157,3
28847,3158.42,5.9,114,2
12877,1790.03,11.9,65,1
19517,2638.56,0.7,87,2
5453,1767.58,5.1,169,3
27209,2010.43,3.9,69,2
20188,3272.19,0.2,99,3
16404,2983.17,6.4,125,0
9876,3356.13,10.5,98,1
2315,3360.1,2.0,95,1
2513,2305.59,1.8,100,1
29716,2714.25,5.2,159,3
22393,1897.21,3.3,92,2
19802,1962.93,6.9,137,0
16818,2274.52,9.5,84,2
9617,2436.56,5.9,98,1
6351,3633.5,4.8,146,3
19522,2242.46,6.8,156,0
10357,3220.28,10.1,141,0
16769,3862.23,3.5,121,3
10439,3380.73,2.5,148,3
29076,2921.88,6.2,129,2
15944,1692.02,11.6,96,0
6041,2564.69,11.0,85,1
8145,2924.84,8.5,93,1
12667,1556.9,10.2,135,0
3979,1811.89,6.3,132,1
25538,1663.81,8.2,125,2
17570,2031.0,3.1,123,3
25954,3847.42,5.0,109,2
20961,3331.7,4.0,71,2
25927,3404.54,2.1,135,3
23006,2347.13,0.2,169,3
17825,3393.23,4.1,154,3
8099,3184.01,10.9,142,0
9897,3859.22,4.1,88,1
517,1702.55,2.0,108,1
21007,2476.83,7.9,89,2
17411,3520.77,4.3,168,3
353,2565.15,8.1,147,0
15330,2635.14,11.5,163,0
27045,3627.8,4.6,177,3
12575,1926.11,6.6,155,0
6345,1923.69,6.7,97,1
28897,1772.62,5.9,75,2
18977,1512.68,7.2,166,0
23712,2919.84,6.0,145,3
19345,3640.48,9.9,121,0
24190,2025.09,11.2,80,2
12671,1770.78,5.5,87,1
7477,1750.0,1.6,115,1
14078,2637.12,2.6,110,3
28187,1703.91,9.3,137,0
5962,3945.33,5.8,99,1
304,2277.63,6.2,64,1
1713,1771.1,3.0,86,1
27459,3314.63,10.5,141,0
13,3515.42,5.1,151,1
1159,3370.19,1.8,165,3
8833,3223.86,7.8,91,1
18626,2581.57,9.7,111,0
13051,2528.12,11.8,127,0
15209,1971.95,5.7,99,2
21986,3367.51,6.6,68,2
3117,2820.73,6.3,139,1
24222,3053.9,6.1,176,3
15797,3553.14,7.2,130,0
8965,1937.19,5.2,169,3
24337,1898.98,11.2,139,0
16437,3771.48,5.9,166,3
22577,3140.33,9.1,96,2
16046,3566.88,11.0,108,0
15640,3455.16,2.2,75,1
20542,2246.93,1.7,111,3
23184,2721.78,5.5,174,3
10448,3739.63,9.7,175,0
11995,3145.61,1.2,90,1
25157,2922.17,3.2,86,2
4571,1893.16,9.3,102,1
5974,1634.87,8.9,171,0
17919,1859.2,5.5,120,2
28214,1593.16,4.9,100,2
28512,2880.64,10.2,102,2
14400,2210.82,6.1,155,0
27810,1995.9,5.8,106,2
3072,2670.41,9.4,97,1
27599,3871.47,2.2,80,2
22709,3480.93,1.2,169,3
18449,2639.04,9.5,65,2
2309,2570.76,5.0,145,1
16557,2198.52,10.2,77,2
13446,2459.9,0.6,162,3
19222,2842.5,3.2,137,3
27552,3762.27,3.8,159,3
17695,3599.01,11.4,128,0
11701,3883.38,5.7,97,1
13450,3740.54,5.9,146,3
1665,3486.16,11.0,117,0
8070,3924.08,6.5,71,1
15730,1587.58,3.6,175,3
13445,3595.26,9.0,138,0
1207,2075.74,11.4,134,0
21382,3897.06,8.3,177,0
14918,2556.93,8.9,79,2
12307,3654.81,7.6,110,1
24144,3350.49,6.9,60,2
21105,3932.82,3.7,143,3
28260,2673.04,0.1,104,2
21537,2419.32,5.4,177,3
25316,2309.64,7.4,107,2
19504,2072.77,7.9,162,0
8383,3693.34,0.2,159,3
1263,3910.24,7.0,152,0
1946,3005.24,2.3,107,1
24451,3336.32,8.4,133,0
2215,3566.46,5.5,176,0
25041,3692.36,1.3,79,2
17399,2134.12,10.1,96,2
17321,2991.14,7.5,125,0
24862,3517.94,0.5,146,3
18129,2846.99,2.0,151,3
8499,1979.93,9.6,60,1
29076,1947.58,0.2,127,3
2955,3601.6,6.3,75,1
6212,1701.99,8.6,107,1
198,3555.5,0.1,74,1
8192,2071.58,10.5,146,0
10562,1753.89,3.1,178,3
11353,1511.87,4.2,75,1
16452,3334.08,7.5,70,2
27720,1973.14,2.9,73,2
28041,2373.35,7.2,165,0
17164,1729.75,2.8,164,3
11606,3645.26,1.1,82,1
10180,3895.4,8.3,124,0
12986,3307.69,1.8,168,3
17274,3071.67,1.6,161,3
2645,3971.08,11.6,133,0
18287,3507.82,10.3,64,2
10713,3554.51,11.4,143,0
7356,3947.26,2.9,121,1
1753,2571.32,7.8,128,1
20228,2850.47,1.3,163,3
6503,1833.81,1.7,179,3
14109,3309.41,4.1,133,3
8464,3841.81,8.8,89,1
6935,2128.39,4.6,155,3
8585,2188.8,10.9,154,0
12824,1839.14,8.8,160,0
28719,3823.47,10.3,176,0
25922,2039.75,11.4,107,2
9378,3929.83,10.8,159,0
28997,2166.02,6.2,118,2
13896,1830.23,0.6,135,3
8895,2590.8,9.7,80,1
3596,2975.55,0.2,131,3
28900,2985.35,9.1,62,2
11483,1915.13,8.8,96,1
24554,3656.83,9.2,92,2
15346,2523.18,1.1,166,3
27032,2981.93,6.4,124,2
25866,2981.17,6.9,114,2
22265,3935.26,4.0,93,2
22221,2066.67,8.3,73,2
3576,3395.61,0.1,150,3
2733,3888.83,7.0,115,1
12765,2555.99,8.9,69,1
28462,2907.92,1.5,68,2
3442,2991.2,9.1,171,0
13093,3050.85,6.0,132,0
25,2772.79,0.4,168,3
24542,3022.5,1.3,156,3
25259,3261.81,6.1,76,2
7622,3334.45,8.7,68,1
11056,1613.14,3.6,108,1
24670,3698.73,0.6,172,3
15201,3729.05,10.9,156,0
1468,3402.19,2.1,97,1
11602,3865.13,1.9,168,3
4057,3461.66,2.5,77,1
9202,1849.05,0.9,65,1
28241,3829.05,1.4,141,3
27243,2613.2,4.0,165,3
17769,2986.75,1.7,72,2
11061,3310.23,7.5,175,0
5364,3768.06,7.8,82,1
9860,3610.29,3.1,98,1
27632,3190.55,4.4,143,3
12090,3360.66,2.1,148,3
1181,2630.51,4.7,111,1
6714,3898.33,1.3,138,3
18214,2255.35,11.5,84,2
17491,2012.64,7.7,61,2
129,3220.98,9.6,82,1
18466,3178.72,2.1,174,3
23846,1730.45,11.4,158,0
3073,2801.61,9.6,154,0
21289,2115.21,7.1,110,2
27470,3122.33,11.4,137,0
16537,1646.12,7.1,76,2
1711,3084.34,1.7,92,1
5439,2155.53,4.2,168,3
13690,3800.81,4.6,96,1
16677,1704.57,11.4,170,0
24995,3065.79,6.9,77,2
20289,3741.48,5.8,128,2
2761,3979.17,1.8,159,3
22138,2907.68,1.2,144,3
27598,3293.32,7.0,179,0
23234,2882.54,6.7,96,2
29628,3535.73,5.2,87,2
23731,3359.22,6.4,77,2
17219,2358.77,1.2,60,2
22956,3423.7,6.0,143,3
26499,1600.76,3.4,88,2
3850,2536.43,0.3,114,1
6726,3386.5,8.4,156,0
18008,3854.9,10.6,178,0
24079,2551.14,1.9,81,2
26230,3524.95,1.9,168,3
24255,2562.05,1.5,103,2
22672,3591.23,7.9,67,2
6444,1570.78,1.3,88,1
13534,2517.27,9.7,168,0
5372,3045.34,7.5,154,0
18961,3930.62,6.8,119,2
13978,3881.77,4.4,113,1
22383,3136.45,1.7,140,3
23664,2552.6,5.5,136,3
11116,2708.76,8.1,106,1
26994,3441.5,5.1,174,3
376,3772.85,0.0,108,1
7525,1880.13,3.2,93,1
26005,2443.77,6.0,61,2
6047,3826.17,10.2,63,1
24831,1739.74,6.6,148,0
21336,2607.23,6.2,72,2
22348,1909.31,9.0,135,0
20505,3432.14,0.0,141,3
16477,3512.59,4.4,102,2
28856,3650.75,9.2,67,2
21050,1911.48,0.4,104,3
5962,3402.19,6.5,97,1
3265,2743.38,10.2,82,1
13868,2189.46,9.1,107,0
7262,2755.94,2.3,152,3
4817,3814.32,6.8,110,1
9577,2659.82,6.6,142,0
25856,3883.36,7.8,70,2
7292,2947.45,7.0,124,1
1259,3706.85,7.8,133,1
18262,1794.24,9.5,126,0
29998,2728.02,9.0,73,2
12625,2845.61,9.7,158,0
19696,1632.23,11.0,99,2
9415,3920.91,5.7,74,1
28397,3718.41,9.7,174,0
28913,3408.79,2.0,100,2
4522,1795.64,10.4,171,0
26948,2147.84,5.4,124,2
27675,3399.27,11.8,116,2
7485,2852.83,10.8,145,0
12426,1882.13,7.9,112,1
7340,3466.71,1.1,117,3
3778,2279.62,4.4,153,3
15492,3649.8,2.7,106,3
23517,2604.73,10.0,141,0
15003,3737.94,1.7,98,3
10401,2168.7,11.9,110,0
19820,3134.67,1.9,73,2
26761,3556.11,10.4,154,0
15698,2100.83,10.0,92,2
6026,1638.37,9.3,176,0
10434,2735.06,10.7,104,0
13998,3256.6,6.3,72,1
10118,2770.35,2.3,160,3
25161,3251.56,10.1,112,2
10911,3402.34,5.1,94,1
15760,3551.13,10.5,103,0
18038,2737.68,6.1,102,2
9466,2640.99,6.5,82,1
25325,3653.8,3.3,106,2
8044,2297.24,0.4,72,1
6729,1975.69,0.4,108,1
20423,1984.35,4.3,87,2
10395,2917.55,4.4,105,1
24479,2069.83,2.5,74,2
28358,1648.2,1.7,130,3
16163,2613.18,5.6,70,2
28169,3978.22,3.8,81,2
4483,3829.86,8.1,83,1
19793,2569.24,1.5,80,2
21945,3471.81,10.5,97,2
3194,2697.81,1.5,153,3
22119,2463.85,7.4,71,2
286,1980.12,2.4,166,3
15140,3512.82,10.7,86,2
15546,2670.35,3.8,90,1
28207,2980.18,9.0,63,2
2704,3463.02,5.8,138,1
4768,2601.3,5.4,145,3
19938,2115.71,4.8,133,3
26713,2646.11,10.3,94,2
24978,2611.84,9.5,67,2
11360,3359.93,9.2,176,0
23791,3333.51,6.2,111,2
21575,3851.46,0.7,110,3
23866,3899.89,1.5,80,2
15198,2477.33,5.1,157,3
27533,2815.61,4.1,66,2
17779,1938.0,3.4,116,3
11387,2923.13,11.2,104,0
19264,3234.11,11.0,104,2
27624,2291.65,8.1,171,0
20782,2114.6,0.8,109,3
20360,3652.31,10.4,151,0
10710,2850.6,7.6,80,1
13470,2842.33,0.6,164,3
20982,2303.62,8.1,174,0
13955,3016.26,6.6,110,1
29651,1829.14,10.7,92,2
9106,3855.18,1.6,145,3
4709,1666.55,7.8,158,0
14398,2155.43,8.8,139,0
16447,1681.94,10.4,63,2
2395,3083.82,3.0,137,3
12621,1771.71,7.7,120,0
4430,2033.7,2.6,93,1
6081,3181.25,9.1,62,1
7458,3459.13,8.5,145,0
18169,1544.26,4.6,114,2
10078,2593.19,6.0,108,1
19297,2941.33,1.6,173,3
17394,3588.99,8.1,113,2
16829,2919.22,7.3,125,0
8280,3452.51,0.9,83,1
7735,2152.56,9.7,172,0
23980,1966.54,8.8,99,2
6180,2796.07,3.7,176,3
3525,3396.09,8.3,121,1
8844,2204.54,0.5,164,3
17284,1866.04,2.8,103,2
24309,2580.1,2.4,97,2
13625,2887.38,6.7,125,0
18590,2128.47,1.1,71,2
29420,1989.94,3.2,64,2
12658,2175.93,7.2,112,1
4122,2677.32,0.8,77,1
19339,3231.68,10.1,106,2
12271,2111.22,10.2,110,0
14546,3558.03,7.7,132,0
19705,3969.94,6.5,134,0
23529,2295.54,9.9,135,0
6910,2261.0,0.6,171,3
29389,3648.38,3.0,123,2
1202,3391.59,9.3,108,1
24868,1866.12,7.7,172,0
13524,2048.86,6.4,129,0
6243,3475.41,3.2,86,1
9750,1953.24,6.6,156,0
6718,1688.63,10.2,149,0
12080,3323.81,4.9,150,3
27998,2868.45,9.0,112,2
21981,1990.36,1.9,127,3
14932,3998.37,11.6,110,0
29311,1906.39,10.3,109,2
12332,2711.53,10.7,107,0
5212,3457.16,4.9,145,3
7694,1547.69,2.4,143,3
23756,1527.47,0.3,91,2
16309,2554.58,6.6,75,2
29508,3406.32,10.4,155,0
1670,1570.94,9.4,135,0
22726,3301.93,7.5,135,0
21983,1983.19,3.6,168,3
7616,3088.76,9.6,137,0
6366,2359.43,4.6,86,1
7388,2460.19,7.0,139,0
16942,1639.07,6.8,162,0
27591,2684.8,11.4,162,0
22075,3043.61,10.1,157,0
2189,3863.26,10.7,138,0
8027,3399.98,10.6,159,0
29128,2606.74,11.0,177,0
23473,2360.72,1.0,153,3
20964,2565.51,5.6,89,2
2187,3902.25,4.1,61,1
24322,1638.65,6.2,125,2
27422,1529.39,11.2,107,2
9001,3401.68,10.6,153,0
25799,3024.5,1.4,177,3
14630,3367.86,2.0,86,1
16638,3921.67,3.4,175,3
23253,2291.26,9.6,91,2
9374,2943.45,8.0,173,0
27240,2648.21,1.0,160,3
6145,3111.6,8.0,73,1
2157,3372.35,10.3,63,1
20776,2002.35,11.2,119,0
17913,3140.25,9.1,106,2
26494,3361.62,5.8,91,2
25408,2709.95,6.3,148,3
20893,3555.34,4.4,154,3
8527,2291.15,4.2,118,1
21517,2269.3,4.2,158,3
9382,1914.44,11.1,134,0
15813,3780.24,5.7,148,3
13044,2777.74,10.2,64,1
4210,3750.6,3.5,104,1
4658,2959.05,3.3,142,3
10223,1698.38,5.5,88,1
29905,1635.55,1.3,123,3
22264,1947.99,9.2,169,0
6273,2779.98,2.0,86,1
3809,1912.84,9.7,148,0
6862,3056.84,10.1,120,0
8882,3486.86,10.2,148,0
16666,1679.48,10.0,143,0
3270,3412.32,8.9,147,0
4395,2638.55,6.8,166,0
28166,3740.19,2.7,177,3
29207,1668.04,2.1,169,3
28979,2818.31,8.7,97,2
6759,3231.79,6.8,75,1
2448,3138.02,8.3,106,1
21507,1769.07,0.8,66,2
25190,1820.76,9.2,97,2
18824,2340.8,10.9,118,0
8473,3671.7,9.9,155,0
10027,2670.99,4.8,94,1
23402,3468.4,5.0,120,2
23901,2424.5,3.5,86,2
5642,3705.67,5.8,85,1
5151,3630.8,1.6,148,3
1980,1809.48,3.2,90,1
13920,2022.84,11.8,174,0
3224,2845.76,3.6,61,1
212,3124.16,3.8,90,1
4369,3437.39,8.6,142,0
7941,1514.01,5.9,179,0
138,2222.55,10.8,151,0
19104,3304.19,11.7,68,2
1017,1745.59,10.8,115,1
22067,1533.54,7.0,101,2
20000,2960.79,9.6,68,2
6431,1685.45,1.5,121,3
1409,1511.34,0.0,156,3
9307,3496.97,5.9,135,0
176,2714.84,3.4,85,1
22063,3780.6,10.1,162,0
9986,2189.77,6.0,73,1
24283,2232.63,2.1,133,3
4054,3227.24,0.3,177,3
13386,1964.1,2.9,141,3
20321,3820.79,3.1,166,3
18577,2256.76,6.6,124,2
16915,1746.0,0.4,89,3
29081,2754.75,8.6,133,2
22351,3664.12,6.9,147,0
23919,3638.85,11.9,117,0
14018,1600.7,4.0,82,1
21888,1624.46,5.0,167,3
118,3183.23,0.0,81,1
1511,3167.61,8.7,97,1
24510,2653.12,10.2,162,0
11903,3329.64,6.3,139,0
589,3955.32,7.3,63,1
2603,2112.68,8.9,135,0
22037,2281.73,11.3,93,2
10115,2867.34,11.3,72,1
14921,2137.22,2.6,73,1
1283,2773.58,3.9,90,1
1570,3201.42,6.9,102,1
21678,3425.86,1.1,144,3
17931,3510.4,8.3,148,0
28398,3177.73,4.5,66,2
21851,2178.63,9.7,116,2
12368,2805.74,9.7,83,1
7291,2471.86,2.7,62,1
27204,2793.74,10.5,69,2
16523,1990.93,6.8,121,0
26280,3918.02,2.9,151,3
12127,3784.14,4.7,177,3
27284,1500.69,2.7,115,2
6210,2410.7,7.7,109,1
3799,2946.6,10.5,116,0
9535,1683.78,8.6,77,1
13589,2822.21,0.5,177,3
28476,3930.13,1.9,144,3
27481,2497.02,5.5,119,2
3856,3520.32,6.0,154,0
17749,2280.79,4.4,73,2
16944,2249.79,8.8,116,0
27851,1902.06,2.4,167,3
16329,3032.54,9.9,68,2
22315,3820.35,4.0,128,3
19761,3745.78,6.4,113,2
28614,3659.16,9.9,105,2
5517,3905.12,7.4,87,1
23628,2541.08,1.0,148,3
2012,3028.59,7.3,91,1
14541,3715.88,9.2,170,0
19958,2179.6,5.6,136,3
22140,3283.8,5.0,132,3
25750,3407.8,7.5,91,2
15866,3010.9,5.9,66,2
698,2110.39,11.0,110,1
26188,2471.4,7.4,78,2
28905,2290.44,1.0,80,2
24169,2545.54,9.1,110,2
2984,3311.48,11.6,71,1
27419,1842.28,7.4,82,2
23727,3270.8,1.9,136,3
17435,1560.8,5.3,130,3
5499,2688.33,9.1,97,1
11021,3911.51,2.1,162,3
8186,2722.05,5.2,72,1
16082,3104.48,11.4,133,0
3092,3399.65,7.0,163,0
29515,2317.42,6.6,121,2
4214,2825.0,2.5,96,1
16610,3465.93,0.2,139,3
7427,2342.15,4.2,85,1
29226,3186.53,7.7,81,2
18157,1861.34,6.3,94,2
13052,3286.67,1.2,61,1
27796,2612.55,0.4,109,2
22239,1835.96,0.8,68,2
18536,2904.87,1.9,77,2
700,2129.65,7.3,60,1
24701,1881.02,6.1,99,2
3295,2332.76,0.1,102,1
6543,2789.96,0.2,170,3
12636,1703.31,8.3,109,1
18597,3843.09,0.7,83,2
13600,2071.45,11.3,171,0
27334,3421.56,10.9,153,0
621,2079.02,3.5,158,3
14587,3396.3,0.5,139,3
21939,1939.08,0.7,157,3
6788,2229.6,9.1,62,1
28091,3040.6,0.7,137,3
18854,3490.3,7.9,111,2
16350,3968.87,4.3,61,2
14850,2154.2,11.8,91,0
9549,3039.29,3.7,175,3
117,3257.91,10.5,123,0
9585,2852.59,10.3,97,1
13200,1821.3,2.6,83,1
1525,3998.46,7.4,70,1
7033,3964.01,4.4,173,3
18866,3855.62,5.3,95,2
1545,2296.49,11.3,101,1
3742,1729.08,0.3,123,3
9958,2715.01,3.3,153,3
23614,3049.52,2.8,62,2
18792,3792.28,6.1,78,2
6385,3730.83,0.5,146,3
29248,3127.53,5.0,172,3
1769,2206.66,1.4,82,1
29391,2096.01,3.4,132,3
19731,1553.61,0.2,81,2
12233,2460.98,10.1,135,0
29956,2222.13,10.0,129,2
1327,3440.69,2.0,64,1
9661,3833.55,3.1,82,1
1363,2124.21,5.0,91,1
12387,2390.07,1.2,173,3
22218,2121.61,3.9,91,2
10145,3395.26,3.3,153,3
23078,2416.17,2.4,80,2
2196,2234.41,11.8,65,1
9668,3237.07,7.7,89,1
7816,2973.22,2.9,140,3
22053,2307.49,7.5,148,0
7989,1634.39,9.5,88,1
11233,2054.67,7.4,74,1
7816,1617.62,5.5,177,3
29702,2593.89,5.7,166,3
11037,1606.86,9.6,149,0
23893,3908.88,5.8,68,2
17704,1606.44,8.6,90,2
2919,2022.24,5.2,138,1
9409,3934.06,3.4,166,3
29527,2041.36,5.1,108,2
10072,3203.57,5.8,169,0
10707,2324.3,6.3,161,0
7340,1514.44,2.8,154,3
18474,3433.99,6.5,79,2
13060,2263.72,9.9,137,0
552,2443.73,7.2,88,1
28882,2145.44,3.6,102,2
14351,3083.96,4.2,159,3
24809,3712.83,4.7,144,3
18792,1518.67,1.5,72,2
21245,3709.01,7.5,124,2
22070,2409.05,9.5,128,0
7927,3156.8,6.5,84,1
1045,2786.7,10.3,99,1
29036,1594.7,1.3,115,2
20054,2051.81,3.1,92,2
13624,3777.83,6.2,131,0
7395,3318.51,0.7,71,1
11510,2560.24,1.3,60,1
29116,2721.84,6.2,153,3
28093,1820.08,1.3,77,2
23030,3196.38,2.8,80,2
21069,2843.69,10.9,118,0
27324,3752.84,4.7,71,2
20285,2704.55,3.0,129,3
19100,3453.94,6.7,108,2
5276,2104.48,5.3,106,1
480,3818.79,5.0,124,1
25643,1657.17,4.4,143,3
17527,1590.94,6.5,164,0
8946,3412.98,4.7,117,1
4125,1567.3,2.1,172,3
17600,2532.53,0.3,130,3
20402,3419.2,7.0,130,0
12034,3934.6,1.5,137,3
13230,2558.81,0.4,95,1
23105,3642.94,10.9,99,2
1817,3725.11,8.2,99,1
15757,2168.42,3.3,137,3
21969,2761.88,7.3,179,0
20883,2483.65,11.1,145,0
7352,1930.38,8.8,127,0
26920,2777.16,6.3,154,3
24212,2032.1,10.3,93,2
28757,1842.89,4.3,151,3
26134,3076.35,3.4,95,2
10573,3701.13,9.2,115,0
23415,1910.0,7.7,100,2
26573,1831.93,11.2,110,2
21752,2540.38,2.8,140,3
8640,3792.63,2.1,157,3
11034,2101.57,8.2,168,0
2923,3922.37,7.7,87,1
6903,3055.09,0.8,116,3
6635,3096.87,7.0,140,0
8712,2356.29,11.0,119,0
14501,3721.12,9.7,62,2
136,2498.6,10.0,102,1
9276,3522.02,11.2,92,1
11219,3338.92,8.1,147,0
25039,3791.27,3.4,109,2
27208,1969.65,3.9,112,2
5553,1824.69,3.0,79,1
23753,1855.26,5.6,80,2
3288,3873.4,6.7,68,1
27659,1836.7,10.5,171,0
26980,2475.84,3.7,113,2
21439,3101.75,11.8,130,0
9556,3418.56,3.5,82,1
23412,3582.11,10.3,118,2
8907,3101.88,6.9,152,0
2330,3108.56,11.3,79,1
12703,2074.96,8.7,173,0
11851,3683.93,6.2,73,1
1645,2569.68,5.7,132,1
13863,3667.7,10.0,134,0
26669,3238.51,10.0,171,0
19882,2582.52,11.7,65,2
20899,2350.79,7.8,149,0
26423,2760.51,6.4,104,2
17738,3487.66,6.6,67,2
10703,2230.55,3.7,107,1
23583,2442.95,9.3,81,2
20304,1827.22,6.5,60,2
16640,3405.8,2.2,99,3
15195,3040.74,8.4,114,0
1017,2047.72,5.4,174,0
22729,3558.31,2.8,104,2
3181,1787.63,8.4,138,0
9316,1853.78,10.1,83,1
17000,2510.36,3.3,74,2
25809,1817.22,1.0,154,3
3715,2237.53,9.4,109,1
18537,3331.98,4.6,175,3
22546,1675.98,4.7,97,2
414,3720.45,6.3,84,1
19269,2998.54,8.1,121,0
16053,2733.64,3.3,110,3
17026,2298.99,4.6,101,2
8330,3495.66,10.2,140,0
16620,2257.79,7.5,174,0
24458,2075.68,11.6,93,2
10323,2355.51,4.6,71,1
5642,3620.0,5.9,111,1
26715,2805.59,4.0,148,3
11880,3615.05,2.1,135,3
23174,3689.8,10.9,174,0
3177,3000.76,8.8,153,0
22384,3082.02,11.2,104,2
29903,3588.97,8.2,165,0
9307,2547.55,11.8,151,0
24252,3269.87,9.0,87,2
9711,2973.55,4.4,150,3
3411,1871.97,9.3,159,0
25260,2087.46,2.2,121,3
26635,2370.49,2.2,86,2
16098,3338.83,5.5,171,3
28951,3976.44,0.1,147,3
12826,1766.93,6.2,152,0
11177,3873.73,10.9,163,0
15399,2575.1,10.3,140,0
8106,2653.97,9.2,93,1
5339,3028.9,3.0,157,3
27180,2051.59,8.0,101,2
16201,3914.96,6.4,95,2
6836,3927.22,5.2,163,3
6629,2403.52,7.9,79,1
10991,2959.49,11.2,90,1
2188,2526.74,3.4,165,3
7576,2515.19,3.7,138,3
12434,1846.96,8.6,140,0
10866,2307.38,2.9,178,3
8414,1830.99,2.7,166,3
1781,2872.74,8.6,125,1
20818,3638.0,11.8,141,0
24440,2660.65,11.0,120,0
12091,2368.51,6.1,138,0
21536,3260.22,3.2,144,3
18119,3065.05,10.0,90,2
15135,2501.45,5.9,87,2
24472,2744.47,2.5,132,3
13805,1773.75,8.8,121,0
8299,1841.98,7.1,179,0
12325,3481.01,7.9,170,0
2898,2420.01,5.2,145,1
1095,2795.82,0.1,150,3
14856,2114.44,1.4,76,1
2909,2513.03,1.3,160,3
26446,1915.21,7.6,145,0
12580,3887.99,1.9,100,1
13993,2091.55,11.9,103,0
8197,1533.11,0.5,91,1
5883,3424.51,11.5,149,0
17115,2165.29,0.9,132,3
24327,1977.99,4.4,169,3
1863,1748.54,7.0,149,0
14017,2496.42,4.0,138,3
16358,3037.98,4.7,160,3
16714,1584.05,1.1,75,2
27082,1853.64,9.9,137,0
18249,3417.75,5.7,96,2
27192,2966.9,0.9,129,3
20349,3883.88,10.9,176,0
4573,2997.6,9.9,71,1
8306,2413.65,1.7,114,1
2616,3892.19,1.8,83,1
17152,3056.2,9.8,127,0
26380,3366.13,1.8,155,3
6323,3536.69,11.9,168,0
16286,2565.77,5.1,157,3
14281,2993.05,10.7,88,2
7563,2360.45,9.2,150,0
17827,2844.59,10.9,86,2
16636,2846.18,0.1,145,3
17712,2126.47,6.3,121,2
26124,3094.57,2.4,121,3
15098,1761.27,5.9,150,3
931,1707.41,1.3,113,1
175,3511.76,0.5,162,3
4408,3699.01,2.8,169,3
818,2052.2,11.5,118,0
26054,1836.55,11.2,133,0
24681,1868.63,5.3,161,3
3489,3764.53,10.0,126,0
9521,1855.62,2.7,170,3
8413,2343.27,4.0,110,1
25481,2861.37,2.9,79,2
18185,1663.25,2.7,174,3
10147,2945.3,2.4,134,3
8897,2930.3,4.7,148,3
12614,3302.33,11.3,172,0
8384,2778.47,3.0,102,1
17315,3340.93,7.0,120,2
19176,2224.63,2.3,124,3
